day,flag,ID,sail_date,booking_date,Age,state,gender,returning_cust,ticket_type,RRP,discount,purchased_price,capacity
-211,1,Ship1,23/11/2023,26/4/2023,20,VIC,M,No,Balcony_Bow,750,0.18,615,1000
-211,1,Ship1,23/11/2023,26/4/2023,58,ACT,F,Yes,Balcony_Bow,750,0.02,735,1000
-211,1,Ship1,23/11/2023,26/4/2023,52,QLD,M,No,Balcony_Bow,750,0.04,720,1000
-211,1,Ship1,23/11/2023,26/4/2023,80,SA,M,No,Balcony_Bow,750,0.12,660,1000
-210,1,Ship1,23/11/2023,27/4/2023,80,QLD,F,No,Balcony_Bow,750,0.29,532.5,1000
-210,1,Ship1,23/11/2023,27/4/2023,18,SA,F,Yes,Balcony_Bow,750,0.31,517.5,1000
-210,1,Ship1,23/11/2023,27/4/2023,64,VIC,F,Yes,Balcony_Bow,750,0.2,600,1000
-210,1,Ship1,23/11/2023,27/4/2023,80,NT,F,No,Balcony_Bow,750,0.01,742.5,1000
-210,1,Ship1,23/11/2023,27/4/2023,44,ACT,M,Yes,Balcony_Bow,750,0.04,720,1000
-210,1,Ship1,23/11/2023,27/4/2023,33,ACT,M,No,Balcony_Bow,750,0.23,577.5,1000
-210,1,Ship1,23/11/2023,27/4/2023,67,SA,F,Yes,Balcony_Bow,750,0,750,1000
-210,1,Ship1,23/11/2023,27/4/2023,80,SA,F,Yes,Balcony_Bow,750,0.17,622.5,1000
-209,1,Ship1,23/11/2023,28/4/2023,80,NT,M,No,Balcony_Bow,750,0.02,735,1000
-209,1,Ship1,23/11/2023,28/4/2023,77,WA,M,No,Balcony_Bow,750,0.31,517.5,1000
-209,1,Ship1,23/11/2023,28/4/2023,18,NSW,F,No,Balcony_Bow,750,0.35,487.5,1000
-209,1,Ship1,23/11/2023,28/4/2023,46,NT,M,No,Balcony_Bow,750,0.3,525,1000
-209,1,Ship1,23/11/2023,28/4/2023,53,SA,F,No,Balcony_Bow,750,0.13,652.5,1000
-209,1,Ship1,23/11/2023,28/4/2023,80,NT,M,No,Suites_Mid,900,0.1,810,1000
-209,1,Ship1,23/11/2023,28/4/2023,41,NSW,M,Yes,Suites_Mid,900,0.34,594,1000
-209,1,Ship1,23/11/2023,28/4/2023,78,QLD,F,Yes,Suites_Mid,900,0.38,558,1000
-208,1,Ship1,23/11/2023,29/4/2023,29,NSW,F,No,Suites_Mid,900,0.25,675,1000
-208,1,Ship1,23/11/2023,29/4/2023,67,QLD,F,No,Suites_Mid,900,0.33,603,1000
-208,1,Ship1,23/11/2023,29/4/2023,18,SA,F,No,Suites_Mid,900,0.36,576,1000
-208,1,Ship1,23/11/2023,29/4/2023,20,QLD,F,No,Suites_Mid,900,0.05,855,1000
-208,1,Ship1,23/11/2023,29/4/2023,21,VIC,M,No,Suites_Mid,900,0.11,801,1000
-208,1,Ship1,23/11/2023,29/4/2023,18,WA,F,Yes,Suites_Mid,900,0.26,666,1000
-208,1,Ship1,23/11/2023,29/4/2023,80,ACT,M,No,Suites_Mid,900,0.3,630,1000
-208,1,Ship1,23/11/2023,29/4/2023,66,WA,M,Yes,Suites_Mid,900,0.28,648,1000
-207,1,Ship1,23/11/2023,30/4/2023,80,TAS,F,No,Suites_Mid,900,0.31,621,1000
-207,1,Ship1,23/11/2023,30/4/2023,29,NT,F,No,Suites_Mid,900,0.06,846,1000
-207,1,Ship1,23/11/2023,30/4/2023,71,NSW,M,Yes,Suites_Mid,900,0.2,720,1000
-207,1,Ship1,23/11/2023,30/4/2023,47,ACT,F,No,Suites_Mid,900,0.09,819,1000
-207,1,Ship1,23/11/2023,30/4/2023,20,WA,M,No,Suites_Mid,900,0.39,549,1000
-207,1,Ship1,23/11/2023,30/4/2023,45,SA,F,No,Suites_Mid,900,0.29,639,1000
-207,1,Ship1,23/11/2023,30/4/2023,24,QLD,M,No,Suites_Mid,900,0.35,585,1000
-207,1,Ship1,23/11/2023,30/4/2023,59,NSW,M,Yes,Suites_Mid,900,0.06,846,1000
-206,1,Ship1,23/11/2023,1/5/2023,80,NSW,M,No,Suites_Mid,900,0.24,684,1000
-206,1,Ship1,23/11/2023,1/5/2023,63,NSW,F,No,Suites_Mid,900,0.21,711,1000
-206,1,Ship1,23/11/2023,1/5/2023,58,VIC,M,No,Suites_Mid,900,0.39,549,1000
-206,1,Ship1,23/11/2023,1/5/2023,53,VIC,M,No,Suites_Mid,900,0.38,558,1000
-206,1,Ship1,23/11/2023,1/5/2023,45,WA,M,No,Suites_Mid,900,0.15,765,1000
-206,1,Ship1,23/11/2023,1/5/2023,80,WA,M,Yes,Suites_Mid,900,0.25,675,1000
-206,1,Ship1,23/11/2023,1/5/2023,60,SA,M,No,Suites_Mid,900,0.12,792,1000
-206,1,Ship1,23/11/2023,1/5/2023,18,ACT,F,No,Suites_Mid,900,0.34,594,1000
-206,1,Ship1,23/11/2023,1/5/2023,30,WA,M,No,Suites_Mid,900,0.24,684,1000
-205,1,Ship1,23/11/2023,2/5/2023,76,WA,M,No,Suites_Mid,900,0.07,837,1000
-205,1,Ship1,23/11/2023,2/5/2023,26,NSW,F,Yes,Suites_Mid,900,0.14,774,1000
-205,1,Ship1,23/11/2023,2/5/2023,18,SA,F,No,Suites_Mid,900,0.19,729,1000
-205,1,Ship1,23/11/2023,2/5/2023,49,NSW,F,No,Suites_Mid,900,0.12,792,1000
-205,1,Ship1,23/11/2023,2/5/2023,80,QLD,F,No,Suites_Mid,900,0.03,873,1000
-205,1,Ship1,23/11/2023,2/5/2023,18,SA,F,Yes,Suites_Mid,900,0.39,549,1000
-205,1,Ship1,23/11/2023,2/5/2023,46,ACT,M,No,Suites_Mid,900,0.02,882,1000
-205,1,Ship1,23/11/2023,2/5/2023,80,NSW,F,No,Suites_Mid,900,0.08,828,1000
-204,1,Ship1,23/11/2023,3/5/2023,80,SA,F,No,Suites_Mid,900,0.31,621,1000
-204,1,Ship1,23/11/2023,3/5/2023,78,VIC,M,No,Suites_Mid,900,0.35,585,1000
-204,1,Ship1,23/11/2023,3/5/2023,78,WA,M,No,Suites_Mid,900,0.15,765,1000
-204,1,Ship1,23/11/2023,3/5/2023,71,SA,M,No,Suites_Mid,900,0.02,882,1000
-204,1,Ship1,23/11/2023,3/5/2023,51,SA,M,Yes,Suites_Mid,900,0,900,1000
-204,1,Ship1,23/11/2023,3/5/2023,34,NT,M,No,Suites_Mid,900,0.04,864,1000
-204,1,Ship1,23/11/2023,3/5/2023,48,NSW,M,No,Suites_Mid,900,0.05,855,1000
-204,1,Ship1,23/11/2023,3/5/2023,51,QLD,F,No,Suites_Mid,900,0.06,846,1000
-203,1,Ship1,23/11/2023,4/5/2023,25,SA,F,No,Suites_Mid,900,0.23,693,1000
-203,1,Ship1,23/11/2023,4/5/2023,80,NT,M,Yes,Suites_Mid,900,0.16,756,1000
-203,1,Ship1,23/11/2023,4/5/2023,80,SA,M,No,Suites_Mid,900,0.14,774,1000
-203,1,Ship1,23/11/2023,4/5/2023,47,WA,M,No,Suites_Mid,900,0.09,819,1000
-203,1,Ship1,23/11/2023,4/5/2023,18,TAS,M,Yes,Suites_Mid,900,0.16,756,1000
-203,1,Ship1,23/11/2023,4/5/2023,73,QLD,F,No,Suites_Mid,900,0,900,1000
-203,1,Ship1,23/11/2023,4/5/2023,22,WA,M,No,Suites_Mid,900,0.28,648,1000
-203,1,Ship1,23/11/2023,4/5/2023,80,ACT,F,No,Suites_Mid,900,0.22,702,1000
-202,1,Ship1,23/11/2023,5/5/2023,18,VIC,M,No,Suites_Mid,900,0.25,675,1000
-202,1,Ship1,23/11/2023,5/5/2023,66,NSW,M,No,Suites_Mid,900,0.15,765,1000
-202,1,Ship1,23/11/2023,5/5/2023,32,NT,F,Yes,Suites_Mid,900,0.11,801,1000
-202,1,Ship1,23/11/2023,5/5/2023,23,WA,F,No,Suites_Mid,900,0.31,621,1000
-202,1,Ship1,23/11/2023,5/5/2023,61,SA,M,No,Suites_Mid,900,0.02,882,1000
-202,1,Ship1,23/11/2023,5/5/2023,18,QLD,F,No,Suites_Mid,900,0.25,675,1000
-202,1,Ship1,23/11/2023,5/5/2023,18,ACT,M,No,Suites_Mid,900,0.05,855,1000
-202,1,Ship1,23/11/2023,5/5/2023,80,WA,M,No,Suites_Mid,900,0.14,774,1000
-201,1,Ship1,23/11/2023,6/5/2023,18,NSW,F,No,Suites_Mid,900,0.19,729,1000
-201,1,Ship1,23/11/2023,6/5/2023,35,TAS,M,Yes,Suites_Mid,900,0,900,1000
-201,1,Ship1,23/11/2023,6/5/2023,37,TAS,F,No,Suites_Mid,900,0.03,873,1000
-201,1,Ship1,23/11/2023,6/5/2023,26,ACT,F,No,Suites_Mid,900,0.31,621,1000
-201,1,Ship1,23/11/2023,6/5/2023,21,VIC,M,No,Suites_Mid,900,0.02,882,1000
-201,1,Ship1,23/11/2023,6/5/2023,22,NT,M,No,Suites_Mid,900,0.17,747,1000
-201,1,Ship1,23/11/2023,6/5/2023,80,WA,M,No,Suites_Mid,900,0.38,558,1000
-201,1,Ship1,23/11/2023,6/5/2023,72,VIC,F,No,Suites_Mid,900,0,900,1000
-200,1,Ship1,23/11/2023,7/5/2023,65,SA,M,No,Suites_Mid,900,0.16,756,1000
-200,1,Ship1,23/11/2023,7/5/2023,39,QLD,M,No,Suites_Mid,900,0.16,756,1000
-200,1,Ship1,23/11/2023,7/5/2023,80,VIC,F,Yes,Suites_Mid,900,0.34,594,1000
-200,1,Ship1,23/11/2023,7/5/2023,75,QLD,M,No,Suites_Mid,900,0.13,783,1000
-200,1,Ship1,23/11/2023,7/5/2023,80,NSW,M,Yes,Suites_Mid,900,0.08,828,1000
-200,1,Ship1,23/11/2023,7/5/2023,19,SA,M,No,Suites_Mid,900,0.15,765,1000
-200,1,Ship1,23/11/2023,7/5/2023,18,SA,M,Yes,Suites_Mid,900,0.34,594,1000
-200,1,Ship1,23/11/2023,7/5/2023,18,NSW,F,No,Suites_Mid,900,0.28,648,1000
-199,1,Ship1,23/11/2023,8/5/2023,45,TAS,M,No,Suites_Mid,900,0.34,594,1000
-199,1,Ship1,23/11/2023,8/5/2023,56,SA,M,No,Suites_Mid,900,0.39,549,1000
-199,1,Ship1,23/11/2023,8/5/2023,18,NSW,F,Yes,Suites_Mid,900,0.18,738,1000
-199,1,Ship1,23/11/2023,8/5/2023,37,SA,F,Yes,Suites_Mid,900,0.39,549,1000
-199,1,Ship1,23/11/2023,8/5/2023,60,SA,F,Yes,Suites_Aft,1000,0.11,890,1000
-199,1,Ship1,23/11/2023,8/5/2023,43,NSW,M,No,Suites_Aft,1000,0.01,990,1000
-199,1,Ship1,23/11/2023,8/5/2023,74,VIC,F,No,Suites_Aft,1000,0.31,690,1000
-198,1,Ship1,23/11/2023,9/5/2023,50,ACT,M,Yes,Suites_Aft,1000,0.06,940,1000
-198,1,Ship1,23/11/2023,9/5/2023,32,VIC,F,No,Suites_Aft,1000,0.32,680,1000
-198,1,Ship1,23/11/2023,9/5/2023,49,VIC,F,Yes,Suites_Aft,1000,0.06,940,1000
-198,1,Ship1,23/11/2023,9/5/2023,18,ACT,M,Yes,Suites_Aft,1000,0.36,640,1000
-198,1,Ship1,23/11/2023,9/5/2023,18,VIC,M,Yes,Suites_Aft,1000,0.22,780,1000
-198,1,Ship1,23/11/2023,9/5/2023,69,SA,M,Yes,Suites_Aft,1000,0.15,850,1000
-198,1,Ship1,23/11/2023,9/5/2023,69,VIC,M,No,Suites_Aft,1000,0.35,650,1000
-198,1,Ship1,23/11/2023,9/5/2023,71,NSW,M,Yes,Suites_Aft,1000,0.3,700,1000
-197,1,Ship1,23/11/2023,10/5/2023,80,QLD,F,No,Suites_Aft,1000,0.05,950,1000
-197,1,Ship1,23/11/2023,10/5/2023,70,QLD,M,No,Suites_Aft,1000,0.17,830,1000
-197,1,Ship1,23/11/2023,10/5/2023,18,VIC,F,No,Suites_Aft,1000,0.03,970,1000
-197,1,Ship1,23/11/2023,10/5/2023,18,NSW,M,Yes,Suites_Aft,1000,0.09,910,1000
-197,1,Ship1,23/11/2023,10/5/2023,51,WA,F,Yes,Suites_Aft,1000,0.06,940,1000
-197,1,Ship1,23/11/2023,10/5/2023,18,ACT,F,No,Suites_Aft,1000,0.37,630,1000
-197,1,Ship1,23/11/2023,10/5/2023,65,SA,F,No,Suites_Aft,1000,0.14,860,1000
-197,1,Ship1,23/11/2023,10/5/2023,61,WA,F,No,Suites_Aft,1000,0.16,840,1000
-196,1,Ship1,23/11/2023,11/5/2023,18,TAS,M,No,Suites_Aft,1000,0.37,630,1000
-196,1,Ship1,23/11/2023,11/5/2023,60,TAS,F,No,Suites_Aft,1000,0.35,650,1000
-196,1,Ship1,23/11/2023,11/5/2023,51,SA,M,No,Suites_Aft,1000,0.28,720,1000
-196,1,Ship1,23/11/2023,11/5/2023,48,VIC,M,Yes,Suites_Aft,1000,0.26,740,1000
-196,1,Ship1,23/11/2023,11/5/2023,48,QLD,M,No,Suites_Aft,1000,0.31,690,1000
-196,1,Ship1,23/11/2023,11/5/2023,32,QLD,M,Yes,Suites_Aft,1000,0.08,920,1000
-196,1,Ship1,23/11/2023,11/5/2023,80,TAS,F,No,Suites_Aft,1000,0.39,610,1000
-195,1,Ship1,23/11/2023,12/5/2023,63,QLD,F,No,Suites_Aft,1000,0.37,630,1000
-195,1,Ship1,23/11/2023,12/5/2023,18,NT,M,No,Suites_Aft,1000,0.38,620,1000
-195,1,Ship1,23/11/2023,12/5/2023,63,TAS,F,Yes,Suites_Aft,1000,0.26,740,1000
-195,1,Ship1,23/11/2023,12/5/2023,61,VIC,M,No,Suites_Aft,1000,0.13,870,1000
-195,1,Ship1,23/11/2023,12/5/2023,18,NSW,M,Yes,Suites_Aft,1000,0.19,810,1000
-195,1,Ship1,23/11/2023,12/5/2023,41,WA,M,No,Suites_Aft,1000,0.39,610,1000
-195,1,Ship1,23/11/2023,12/5/2023,31,NSW,M,Yes,Suites_Aft,1000,0.38,620,1000
-195,1,Ship1,23/11/2023,12/5/2023,50,SA,F,No,Suites_Aft,1000,0.3,700,1000
-194,1,Ship1,23/11/2023,13/5/2023,43,ACT,M,No,Suites_Aft,1000,0.2,800,1000
-194,1,Ship1,23/11/2023,13/5/2023,59,TAS,M,No,Suites_Aft,1000,0.35,650,1000
-194,1,Ship1,23/11/2023,13/5/2023,80,NSW,M,No,Suites_Aft,1000,0.35,650,1000
-194,1,Ship1,23/11/2023,13/5/2023,67,WA,M,No,Suites_Aft,1000,0.32,680,1000
-194,1,Ship1,23/11/2023,13/5/2023,32,ACT,M,No,Suites_Aft,1000,0.22,780,1000
-194,1,Ship1,23/11/2023,13/5/2023,58,NT,F,No,Suites_Aft,1000,0.36,640,1000
-194,1,Ship1,23/11/2023,13/5/2023,80,NSW,M,No,Suites_Aft,1000,0.36,640,1000
-194,1,Ship1,23/11/2023,13/5/2023,18,NT,F,Yes,Suites_Aft,1000,0.36,640,1000
-193,1,Ship1,23/11/2023,14/5/2023,18,WA,F,No,Suites_Aft,1000,0.13,870,1000
-193,1,Ship1,23/11/2023,14/5/2023,80,NSW,M,Yes,Suites_Aft,1000,0.28,720,1000
-193,1,Ship1,23/11/2023,14/5/2023,70,ACT,M,No,Suites_Aft,1000,0.1,900,1000
-193,1,Ship1,23/11/2023,14/5/2023,32,NT,M,Yes,Suites_Aft,1000,0.02,980,1000
-193,1,Ship1,23/11/2023,14/5/2023,80,NSW,F,No,Suites_Aft,1000,0.05,950,1000
-193,1,Ship1,23/11/2023,14/5/2023,80,NT,M,Yes,Suites_Aft,1000,0.27,730,1000
-193,1,Ship1,23/11/2023,14/5/2023,80,NT,F,No,Suites_Aft,1000,0.2,800,1000
-192,1,Ship1,23/11/2023,15/5/2023,18,ACT,M,No,Suites_Aft,1000,0.31,690,1000
-192,1,Ship1,23/11/2023,15/5/2023,28,NSW,M,No,Suites_Aft,1000,0.06,940,1000
-192,1,Ship1,23/11/2023,15/5/2023,80,QLD,M,No,Suites_Aft,1000,0.11,890,1000
-192,1,Ship1,23/11/2023,15/5/2023,24,SA,F,No,Suites_Aft,1000,0.16,840,1000
-192,1,Ship1,23/11/2023,15/5/2023,69,NSW,M,No,Suites_Aft,1000,0.35,650,1000
-192,1,Ship1,23/11/2023,15/5/2023,18,SA,M,No,Suites_Aft,1000,0.35,650,1000
-192,1,Ship1,23/11/2023,15/5/2023,49,NSW,F,No,Suites_Aft,1000,0.06,940,1000
-191,1,Ship1,23/11/2023,16/5/2023,80,QLD,M,Yes,Suites_Aft,1000,0.35,650,1000
-191,1,Ship1,23/11/2023,16/5/2023,37,WA,F,Yes,Suites_Aft,1000,0.27,730,1000
-191,1,Ship1,23/11/2023,16/5/2023,18,VIC,M,No,Suites_Aft,1000,0.13,870,1000
-191,1,Ship1,23/11/2023,16/5/2023,48,NSW,M,No,Suites_Aft,1000,0.29,710,1000
-191,1,Ship1,23/11/2023,16/5/2023,70,ACT,F,No,Suites_Aft,1000,0.34,660,1000
-191,1,Ship1,23/11/2023,16/5/2023,18,ACT,M,Yes,Suites_Aft,1000,0.26,740,1000
-191,1,Ship1,23/11/2023,16/5/2023,18,WA,F,No,Suites_Aft,1000,0.01,990,1000
-191,1,Ship1,23/11/2023,16/5/2023,18,TAS,F,No,Suites_Aft,1000,0.01,990,1000
-190,1,Ship1,23/11/2023,17/5/2023,18,TAS,F,No,Suites_Aft,1000,0.17,830,1000
-190,1,Ship1,23/11/2023,17/5/2023,80,WA,M,Yes,Suites_Aft,1000,0.27,730,1000
-190,1,Ship1,23/11/2023,17/5/2023,18,NSW,M,Yes,Suites_Aft,1000,0.39,610,1000
-190,1,Ship1,23/11/2023,17/5/2023,47,WA,F,No,Suites_Aft,1000,0.21,790,1000
-190,1,Ship1,23/11/2023,17/5/2023,42,VIC,F,No,Suites_Aft,1000,0.16,840,1000
-190,1,Ship1,23/11/2023,17/5/2023,18,VIC,M,No,Suites_Aft,1000,0.03,970,1000
-190,1,Ship1,23/11/2023,17/5/2023,80,ACT,M,Yes,Suites_Aft,1000,0.18,820,1000
-189,1,Ship1,23/11/2023,18/5/2023,79,ACT,M,Yes,Suites_Aft,1000,0.3,700,1000
-189,1,Ship1,23/11/2023,18/5/2023,28,VIC,M,No,Suites_Aft,1000,0.39,610,1000
-189,1,Ship1,23/11/2023,18/5/2023,70,VIC,F,Yes,Suites_Aft,1000,0.15,850,1000
-189,1,Ship1,23/11/2023,18/5/2023,76,WA,M,No,Suites_Aft,1000,0.21,790,1000
-189,1,Ship1,23/11/2023,18/5/2023,18,QLD,F,No,Suites_Aft,1000,0.05,950,1000
-189,1,Ship1,23/11/2023,18/5/2023,18,NSW,M,Yes,Suites_Aft,1000,0.19,810,1000
-189,1,Ship1,23/11/2023,18/5/2023,54,TAS,M,No,Suites_Aft,1000,0.05,950,1000
-188,1,Ship1,23/11/2023,19/5/2023,56,SA,M,No,Suites_Aft,1000,0.17,830,1000
-188,1,Ship1,23/11/2023,19/5/2023,27,WA,M,Yes,Suites_Aft,1000,0.33,670,1000
-188,1,Ship1,23/11/2023,19/5/2023,80,TAS,F,No,Suites_Bow,1100,0.17,913,1000
-188,1,Ship1,23/11/2023,19/5/2023,62,TAS,F,Yes,Suites_Bow,1100,0.38,682,1000
-188,1,Ship1,23/11/2023,19/5/2023,41,NSW,M,Yes,Suites_Bow,1100,0.19,891,1000
-188,1,Ship1,23/11/2023,19/5/2023,60,TAS,M,Yes,Suites_Bow,1100,0.22,858,1000
-188,1,Ship1,23/11/2023,19/5/2023,18,WA,F,No,Suites_Bow,1100,0.19,891,1000
-187,1,Ship1,23/11/2023,20/5/2023,18,QLD,F,No,Suites_Bow,1100,0.29,781,1000
-187,1,Ship1,23/11/2023,20/5/2023,43,NSW,F,No,Suites_Bow,1100,0.01,1089,1000
-187,1,Ship1,23/11/2023,20/5/2023,23,NT,F,No,Suites_Bow,1100,0.36,704,1000
-187,1,Ship1,23/11/2023,20/5/2023,49,VIC,F,Yes,Suites_Bow,1100,0.05,1045,1000
-187,1,Ship1,23/11/2023,20/5/2023,67,NSW,M,No,Suites_Bow,1100,0.38,682,1000
-187,1,Ship1,23/11/2023,20/5/2023,18,NT,F,No,Suites_Bow,1100,0.18,902,1000
-187,1,Ship1,23/11/2023,20/5/2023,76,VIC,M,Yes,Suites_Bow,1100,0.09,1001,1000
-186,1,Ship1,23/11/2023,21/5/2023,61,TAS,F,No,Suites_Bow,1100,0.02,1078,1000
-186,1,Ship1,23/11/2023,21/5/2023,19,WA,M,No,Suites_Bow,1100,0.01,1089,1000
-186,1,Ship1,23/11/2023,21/5/2023,66,NSW,M,No,Suites_Bow,1100,0.2,880,1000
-186,1,Ship1,23/11/2023,21/5/2023,18,SA,M,No,Suites_Bow,1100,0.38,682,1000
-186,1,Ship1,23/11/2023,21/5/2023,75,QLD,M,No,Suites_Bow,1100,0.14,946,1000
-186,1,Ship1,23/11/2023,21/5/2023,29,NT,M,No,Suites_Bow,1100,0.06,1034,1000
-186,1,Ship1,23/11/2023,21/5/2023,29,TAS,M,No,Suites_Bow,1100,0.33,737,1000
-185,1,Ship1,23/11/2023,22/5/2023,78,NSW,M,Yes,Suites_Bow,1100,0.35,715,1000
-185,1,Ship1,23/11/2023,22/5/2023,53,QLD,M,Yes,Suites_Bow,1100,0.05,1045,1000
-185,1,Ship1,23/11/2023,22/5/2023,45,ACT,M,No,Suites_Bow,1100,0.31,759,1000
-185,1,Ship1,23/11/2023,22/5/2023,41,SA,M,No,Suites_Bow,1100,0.03,1067,1000
-185,1,Ship1,23/11/2023,22/5/2023,63,VIC,M,Yes,Suites_Bow,1100,0.39,671,1000
-185,1,Ship1,23/11/2023,22/5/2023,23,TAS,M,No,Suites_Bow,1100,0.29,781,1000
-184,1,Ship1,23/11/2023,23/5/2023,80,ACT,F,No,Suites_Bow,1100,0.28,792,1000
-184,1,Ship1,23/11/2023,23/5/2023,75,QLD,M,No,Suites_Bow,1100,0.17,913,1000
-184,1,Ship1,23/11/2023,23/5/2023,55,NT,M,No,Suites_Bow,1100,0,1100,1000
-184,1,Ship1,23/11/2023,23/5/2023,18,ACT,M,No,Suites_Bow,1100,0.01,1089,1000
-184,1,Ship1,23/11/2023,23/5/2023,76,ACT,M,No,Suites_Bow,1100,0.34,726,1000
-184,1,Ship1,23/11/2023,23/5/2023,18,ACT,M,Yes,Suites_Bow,1100,0.14,946,1000
-184,1,Ship1,23/11/2023,23/5/2023,75,NSW,M,No,Suites_Bow,1100,0.37,693,1000
-183,1,Ship1,23/11/2023,24/5/2023,80,NT,M,No,Suites_Bow,1100,0.36,704,1000
-183,1,Ship1,23/11/2023,24/5/2023,47,WA,M,Yes,Suites_Bow,1100,0,1100,1000
-183,1,Ship1,23/11/2023,24/5/2023,37,QLD,M,Yes,Suites_Bow,1100,0.12,968,1000
-183,1,Ship1,23/11/2023,24/5/2023,22,NSW,M,No,Suites_Bow,1100,0.13,957,1000
-183,1,Ship1,23/11/2023,24/5/2023,80,NSW,M,No,Suites_Bow,1100,0.2,880,1000
-183,1,Ship1,23/11/2023,24/5/2023,80,ACT,F,No,Suites_Bow,1100,0.06,1034,1000
-183,1,Ship1,23/11/2023,24/5/2023,55,WA,F,No,Suites_Bow,1100,0.06,1034,1000
-182,1,Ship1,23/11/2023,25/5/2023,19,NT,M,Yes,Suites_Bow,1100,0.28,792,1000
-182,1,Ship1,23/11/2023,25/5/2023,55,WA,F,No,Suites_Bow,1100,0.07,1023,1000
-182,1,Ship1,23/11/2023,25/5/2023,44,VIC,M,No,Suites_Bow,1100,0.35,715,1000
-182,1,Ship1,23/11/2023,25/5/2023,80,WA,M,No,Suites_Bow,1100,0.28,792,1000
-182,1,Ship1,23/11/2023,25/5/2023,18,WA,F,No,Suites_Bow,1100,0.14,946,1000
-182,1,Ship1,23/11/2023,25/5/2023,49,ACT,F,No,Suites_Bow,1100,0.3,770,1000
-181,1,Ship1,23/11/2023,26/5/2023,75,TAS,M,No,Suites_Bow,1100,0.37,693,1000
-181,1,Ship1,23/11/2023,26/5/2023,78,WA,F,No,Suites_Bow,1100,0.16,924,1000
-181,1,Ship1,23/11/2023,26/5/2023,41,ACT,M,Yes,Suites_Bow,1100,0.06,1034,1000
-181,1,Ship1,23/11/2023,26/5/2023,75,QLD,M,No,Suites_Bow,1100,0.1,990,1000
-181,1,Ship1,23/11/2023,26/5/2023,80,SA,M,No,Suites_Bow,1100,0.13,957,1000
-181,1,Ship1,23/11/2023,26/5/2023,80,QLD,F,No,Suites_Bow,1100,0.06,1034,1000
-180,1,Ship1,23/11/2023,27/5/2023,18,ACT,M,No,Suites_Bow,1100,0,1100,1000
-180,1,Ship1,23/11/2023,27/5/2023,80,VIC,F,No,Suites_Bow,1100,0.05,1045,1000
-180,1,Ship1,23/11/2023,27/5/2023,79,NT,F,No,Suites_Bow,1100,0.31,759,1000
-180,1,Ship1,23/11/2023,27/5/2023,73,SA,M,No,Suites_Bow,1100,0.35,715,1000
-180,1,Ship1,23/11/2023,27/5/2023,62,QLD,F,No,Suites_Bow,1100,0.32,748,1000
-180,1,Ship1,23/11/2023,27/5/2023,48,TAS,M,No,Suites_Bow,1100,0.1,990,1000
-180,1,Ship1,23/11/2023,27/5/2023,36,NT,M,No,Suites_Bow,1100,0.27,803,1000
-179,1,Ship1,23/11/2023,28/5/2023,74,SA,M,Yes,Suites_Bow,1100,0.17,913,1000
-179,1,Ship1,23/11/2023,28/5/2023,80,QLD,M,No,Suites_Bow,1100,0.28,792,1000
-179,1,Ship1,23/11/2023,28/5/2023,53,WA,M,No,Suites_Bow,1100,0.38,682,1000
-179,1,Ship1,23/11/2023,28/5/2023,18,WA,M,No,Suites_Bow,1100,0.23,847,1000
-179,1,Ship1,23/11/2023,28/5/2023,80,VIC,M,No,Suites_Bow,1100,0.07,1023,1000
-179,1,Ship1,23/11/2023,28/5/2023,18,VIC,F,Yes,Suites_Bow,1100,0.32,748,1000
-178,1,Ship1,23/11/2023,29/5/2023,18,NT,M,No,Suites_Bow,1100,0.33,737,1000
-178,1,Ship1,23/11/2023,29/5/2023,73,WA,M,No,Suites_Bow,1100,0.18,902,1000
-178,1,Ship1,23/11/2023,29/5/2023,80,TAS,M,No,Suites_Bow,1100,0.14,946,1000
-178,1,Ship1,23/11/2023,29/5/2023,18,TAS,F,Yes,Suites_Bow,1100,0.01,1089,1000
-178,1,Ship1,23/11/2023,29/5/2023,70,ACT,F,No,Suites_Bow,1100,0.34,726,1000
-178,1,Ship1,23/11/2023,29/5/2023,41,QLD,M,Yes,Suites_Bow,1100,0.19,891,1000
-177,1,Ship1,23/11/2023,30/5/2023,54,NT,M,No,Suites_Bow,1100,0.38,682,1000
-177,1,Ship1,23/11/2023,30/5/2023,80,QLD,M,No,Suites_Bow,1100,0.02,1078,1000
-177,1,Ship1,23/11/2023,30/5/2023,78,SA,M,No,Suites_Bow,1100,0.02,1078,1000
-177,1,Ship1,23/11/2023,30/5/2023,58,VIC,M,No,Suites_Bow,1100,0.31,759,1000
-177,1,Ship1,23/11/2023,30/5/2023,69,WA,F,No,Suites_Bow,1100,0.13,957,1000
-177,1,Ship1,23/11/2023,30/5/2023,71,TAS,M,No,Suites_Bow,1100,0.09,1001,1000
-176,1,Ship1,23/11/2023,31/5/2023,80,TAS,M,Yes,Suites_Bow,1100,0.19,891,1000
-176,1,Ship1,23/11/2023,31/5/2023,42,VIC,M,No,Suites_Bow,1100,0.07,1023,1000
-176,1,Ship1,23/11/2023,31/5/2023,47,TAS,M,Yes,Suites_Bow,1100,0.05,1045,1000
-176,1,Ship1,23/11/2023,31/5/2023,41,SA,M,Yes,Suites_Bow,1100,0.17,913,1000
-176,1,Ship1,23/11/2023,31/5/2023,45,NT,M,No,OceanView_Mid,1500,0.38,930,1000
